"game_id","idTeam","team_id","game","agg_plusminusTeam","agg_ptsTeam","agg_pctFG3Team","agg_pctFG2Team","agg_astTeam","agg_stlTeam","agg_blkTeam","agg_tovTeam","agg_pfTeam","agg_orebTeam","agg_drebTeam","agg_ftmTeam","B2BTeam","plusminusTeam","segSeason","win","opp_idTeam","opp_agg_plusminusTeam","opp_agg_ptsTeam","opp_agg_pctFG3Team","opp_agg_pctFG2Team","opp_agg_astTeam","opp_agg_stlTeam","opp_agg_blkTeam","opp_agg_tovTeam","opp_agg_pfTeam","opp_agg_orebTeam","opp_agg_drebTeam","opp_agg_ftmTeam","opp_B2BTeam","WL_diff","rest_diff"
21600633,1610612765,1610612765,44,-1.22727272727273,97.5227272727273,0.33217343626058,0.478709049173377,20.4772727272727,6.97727272727273,3.86363636363636,11.6818181818182,17.5454545454545,9.56818181818182,33.0681818181818,13.5909090909091,FALSE,23,3,1,1610612737,0.357142857142857,100.52380952381,0.337570907776254,0.494516595400569,23.5,8.5,4.97619047619048,15.0952380952381,17.2619047619048,10.2619047619048,32.6190476190476,16.1666666666667,FALSE,-0.13961038961039,1
21600634,1610612744,1610612744,42,12.3095238095238,114.904761904762,0.379756736566339,0.550751656865931,30.5714285714286,9.16666666666667,6.11904761904762,14.7857142857143,19.0238095238095,8.83333333333333,35.4285714285714,18.2142857142857,FALSE,21,3,1,1610612760,1.22727272727273,104.045454545455,0.316513427333734,0.503310709803779,21,7.54545454545455,4.95454545454545,14.6590909090909,20.0227272727273,10.9772727272727,33.5,18.5909090909091,FALSE,0.265151515151515,0
21600635,1610612758,1610612758,41,-2.68292682926829,100.243902439024,0.351224516200621,0.481467489625076,21.2926829268293,7.85365853658537,3.95121951219512,13.9268292682927,20,9.14634146341463,30.6829268292683,18.780487804878,FALSE,-6,3,0,1610612754,-0.975609756097561,103.19512195122,0.351981604717049,0.483801019972512,22.0975609756098,8.24390243902439,5.36585365853659,13.7560975609756,18.8292682926829,8.41463414634146,33,18.0731707317073,FALSE,-0.121951219512195,1
21600636,1610612739,1610612739,41,4.73170731707317,106.292682926829,0.372741062794649,0.484090240403771,20.8048780487805,7.24390243902439,3.82926829268293,13.5121951219512,17.5609756097561,10.0731707317073,32.8536585365854,18.8536585365854,FALSE,15,3,1,1610612756,-5.61904761904762,103.380952380952,0.339929224769896,0.474838861726503,17.7857142857143,8.28571428571429,4.26190476190476,15.6190476190476,24.452380952381,11.6666666666667,32.2619047619048,18.8095238095238,FALSE,0.397793263646922,0
21600637,1610612748,1610612748,43,-4.13953488372093,96.2558139534884,0.327544949256451,0.471913460009805,20.7209302325581,6.69767441860465,5.46511627906977,12.953488372093,20.1395348837209,10.4418604651163,32.7674418604651,14,FALSE,4,3,1,1610612742,-4.59523809523809,93.4523809523809,0.34609833112526,0.469694411489053,19.5952380952381,7.54761904761905,3.73809523809524,12,18.7857142857143,8.02380952380952,29,13.6666666666667,FALSE,-0.0542635658914729,0
21600638,1610612752,1610612752,44,-2.72727272727273,103.045454545455,0.352930938434177,0.471566230896432,21.2727272727273,6.88636363636364,5.70454545454545,14.0681818181818,20.4090909090909,12.0227272727273,32.9090909090909,16.0454545454545,TRUE,-3,3,0,1610612764,0.261904761904762,103.285714285714,0.358590806375807,0.500896398285088,22.5714285714286,8.38095238095238,3.76190476190476,14.1190476190476,20.8333333333333,10,31.452380952381,15.952380952381,TRUE,-0.091991341991342,0
21600639,1610612759,1610612759,42,8.5,104.52380952381,0.406564085050341,0.494362026670078,23.6190476190476,7.76190476190476,5.54761904761905,12.8095238095238,17.8809523809524,9.14285714285714,32.5714285714286,18.1428571428571,FALSE,14,3,1,1610612743,-1.73170731707317,107.024390243902,0.35558538490486,0.49583426128175,23.2926829268293,6.5609756097561,4.02439024390244,15.1707317073171,20.0243902439024,11.9756097560976,33.8048780487805,18.6585365853659,FALSE,0.347270615563298,0
21600640,1610612746,1610612746,44,6.02272727272727,105.772727272727,0.368757349555678,0.502330856176248,22,7.63636363636364,4.63636363636364,12.9090909090909,20,9.06818181818182,33.8636363636364,18.9545454545455,FALSE,-3,3,0,1610612750,-1.2093023255814,100.720930232558,0.337427292108244,0.488117101022157,22.1860465116279,7.3953488372093,4.51162790697674,14.5581395348837,20.1627906976744,11.3488372093023,30.6046511627907,18.3255813953488,FALSE,0.333509513742072,1
21600641,1610612755,1610612755,41,-5.46341463414634,96.9024390243902,0.339800283220156,0.471205094789741,22.0975609756098,7.63414634146341,5.60975609756098,16.5609756097561,21.219512195122,9.48780487804878,32.9268292682927,15.5609756097561,FALSE,1,3,1,1610612757,-3.08888888888889,105.022222222222,0.349098905538571,0.495230578989715,21.7777777777778,6.84444444444444,5.11111111111111,13.5111111111111,21.2222222222222,9.51111111111111,32.2,17.9333333333333,FALSE,-0.0585365853658537,0
21600642,1610612766,1610612766,43,1.41860465116279,102.581395348837,0.341974745143429,0.471791706917029,22.8139534883721,6.48837209302326,4.97674418604651,11.7441860465116,16.4883720930233,9.11627906976744,35.2093023255814,19.4883720930233,FALSE,35,3,1,1610612761,6.41860465116279,108.395348837209,0.378415739163865,0.494070805896453,18.7441860465116,8.88372093023256,4.76744186046512,11.6744186046512,20.4186046511628,10.8139534883721,31.0697674418605,20.4651162790698,FALSE,-0.162790697674419,0
21600643,1610612753,1610612753,45,-5.11111111111111,97.4666666666667,0.332818947630268,0.477441983723839,21.6888888888889,6.51111111111111,5.13333333333333,12.8888888888889,17.9777777777778,9.51111111111111,32.3111111111111,14.1111111111111,FALSE,16,3,1,1610612749,1.02380952380952,102.333333333333,0.364624428364559,0.504996100923096,24.2857142857143,7.92857142857143,5.38095238095238,13.547619047619,19.3571428571429,9.30952380952381,32.2380952380952,16.5238095238095,FALSE,-0.0984126984126984,0
21600644,1610612763,1610612763,45,0.4,97.3777777777778,0.333680858165033,0.45400824413247,20.2888888888889,8.42222222222222,4.51111111111111,12.7111111111111,23.4666666666667,10.5555555555556,31.9777777777778,18.0444444444444,FALSE,16,3,1,1610612758,-2.76190476190476,100.238095238095,0.353066109352307,0.482142166576113,21.452380952381,7.88095238095238,3.97619047619048,14.0952380952381,20.047619047619,9.16666666666667,30.5714285714286,18.8333333333333,FALSE,0.174603174603175,0
21600645,1610612740,1610612740,44,-2.22727272727273,100.227272727273,0.344135402700109,0.466387321246214,22.2954545454545,7.45454545454545,5.68181818181818,12.4545454545455,17.75,8.25,35.0681818181818,16.3636363636364,FALSE,-29,3,0,1610612751,-9.40476190476191,102.833333333333,0.329516911943241,0.493516104525304,20.6904761904762,7.21428571428571,4.5,16.6666666666667,20.5238095238095,8.83333333333333,34.0714285714286,18.2380952380952,FALSE,0.195887445887446,-1
21600646,1610612745,1610612745,46,7.06521739130435,112.021739130435,0.362707166384125,0.538564252129238,25,7.95652173913043,4.56521739130435,15.0434782608696,19.2173913043478,10.7608695652174,32.7173913043478,18.0869565217391,FALSE,-17,3,0,1610612744,12.5116279069767,115.046511627907,0.381999381673877,0.551024874148119,30.6744186046512,9.2093023255814,6.16279069767442,14.8604651162791,18.953488372093,8.88372093023256,35.4186046511628,18.2325581395349,FALSE,-0.119817997977755,0
21600647,1610612737,1610612737,43,-0.186046511627907,100.395348837209,0.335301816897737,0.493547144081469,23.4651162790698,8.32558139534884,4.95348837209302,15.046511627907,17.3488372093023,10.2093023255814,32.4186046511628,16.4651162790698,FALSE,9,3,1,1610612741,0,99.0909090909091,0.301563787649276,0.461442521441669,20.5,7.45454545454545,4.86363636363636,13.1363636363636,17.2045454545455,13.2727272727273,33.2727272727273,19.0454545454545,FALSE,0.0808668076109936,-1
21600648,1610612742,1610612742,43,-4.58139534883721,93.4883720930233,0.347093460375577,0.470399192617214,19.5348837209302,7.46511627906977,3.72093023255814,11.953488372093,18.8139534883721,7.95348837209302,28.9767441860465,13.5116279069767,TRUE,-5,3,0,1610612762,4.15909090909091,96.9318181818182,0.361869241250911,0.504656169439121,18.9545454545455,6.25,4.93181818181818,13.4090909090909,18.6136363636364,8.5,33.2045454545455,16.7272727272727,FALSE,-0.288054968287526,-3
21600649,1610612747,1610612747,47,-5.72340425531915,102.446808510638,0.342794501120773,0.478187472695986,20.3617021276596,7.59574468085106,3.48936170212766,14.7021276595745,20.0851063829787,11.3404255319149,31.468085106383,17.8085106382979,FALSE,13,3,1,1610612754,-0.80952380952381,103.261904761905,0.351537598255532,0.486391295511086,22.0952380952381,8.30952380952381,5.30952380952381,13.7857142857143,18.8809523809524,8.40476190476191,32.7857142857143,18.1428571428571,FALSE,-0.204660587639311,1
21600650,1610612738,1610612738,43,2.09302325581395,104.441860465116,0.35785650745859,0.491332138216668,24.3953488372093,7.32558139534884,4.48837209302326,12.0697674418605,19.5813953488372,9.09302325581395,30.9767441860465,16.8837209302326,FALSE,-4,3,0,1610612757,-3.04347826086957,104.739130434783,0.348374787454781,0.492849790005467,21.6521739130435,6.8695652173913,5.1304347826087,13.5,21.195652173913,9.56521739130435,32.2391304347826,17.9782608695652,TRUE,0.213346814964611,2
21600651,1610612765,1610612765,45,-0.688888888888889,97.9777777777778,0.333680693232567,0.479855582087369,20.6222222222222,6.95555555555556,3.77777777777778,11.7111111111111,17.8,9.75555555555556,33.2666666666667,13.6888888888889,FALSE,1,3,1,1610612764,0.325581395348837,103.511627906977,0.359699159715905,0.502121398989422,22.7209302325581,8.34883720930233,3.7906976744186,14.1395348837209,20.7906976744186,10,31.4186046511628,15.8604651162791,FALSE,-0.0904392764857881,1
21600652,1610612766,1610612766,44,2.18181818181818,102.818181818182,0.345111682753806,0.472639416057345,22.8409090909091,6.54545454545455,4.95454545454545,11.8409090909091,16.4090909090909,9.15909090909091,35.3181818181818,19.5227272727273,TRUE,7,3,1,1610612751,-8.51162790697674,103.767441860465,0.333481634921305,0.496519020918528,20.7674418604651,7.16279069767442,4.53488372093023,16.6511627906977,20.5116279069767,8.83720930232558,34.2790697674419,18.5581395348837,TRUE,0.290697674418605,0
21600653,1610612737,1610612737,44,0.0227272727272727,100.431818181818,0.336978841720309,0.493693799897799,23.4545454545455,8.5,4.90909090909091,15.1590909090909,17.3863636363636,10.2045454545455,32.3636363636364,16.4318181818182,TRUE,17,3,1,1610612755,-5.30952380952381,96.8095238095238,0.341562017035111,0.469056220650757,22.1666666666667,7.59523809523809,5.66666666666667,16.6190476190476,21.2142857142857,9.57142857142857,33.0952380952381,15.4047619047619,TRUE,0.211038961038961,0
21600654,1610612752,1610612752,45,-2.73333333333333,103.2,0.351569510172677,0.472871493105468,21.2444444444444,6.88888888888889,5.66666666666667,14,20.2666666666667,12.0666666666667,32.7777777777778,16.1111111111111,FALSE,-2,3,0,1610612756,-5.83720930232558,103.372093023256,0.336919854793607,0.475424004477049,17.906976744186,8.32558139534884,4.25581395348837,15.6279069767442,24.3953488372093,11.7441860465116,32.2325581395349,18.953488372093,FALSE,0.119896640826873,0
21600655,1610612748,1610612748,44,-3.95454545454545,96.3181818181818,0.330328018591531,0.472337382230851,20.6136363636364,6.63636363636364,5.36363636363636,12.9545454545455,20.0227272727273,10.3409090909091,32.7954545454545,14.1363636363636,FALSE,12,3,1,1610612749,0.627906976744186,102.186046511628,0.365447116077011,0.502875100981821,24.2093023255814,7.88372093023256,5.32558139534884,13.5116279069767,19.4883720930233,9.32558139534884,32.1860465116279,16.5581395348837,TRUE,-0.169661733615222,1
21600656,1610612763,1610612763,46,0.739130434782609,97.5869565217391,0.3349672991366,0.454810436453701,20.304347826087,8.3695652173913,4.5,12.7608695652174,23.4782608695652,10.6521739130435,32.2173913043478,18.0869565217391,TRUE,-24,3,0,1610612745,6.5531914893617,111.936170212766,0.359245311780207,0.539662117710025,25.0212765957447,7.95744680851064,4.53191489361702,15.0425531914894,19.1702127659574,10.8085106382979,32.6170212765957,18.0212765957447,TRUE,-0.13691026827012,0
21600657,1610612739,1610612739,42,4.97619047619048,106.571428571429,0.374637250641942,0.48585331884377,21,7.23809523809524,3.88095238095238,13.4761904761905,17.7142857142857,9.92857142857143,32.8333333333333,18.7142857142857,FALSE,-3,3,0,1610612759,8.62790697674419,104.837209302326,0.406622848400122,0.495583258607983,23.7209302325581,7.86046511627907,5.53488372093023,12.6976744186047,17.906976744186,9.06976744186047,32.6744186046512,18.2093023255814,FALSE,-0.053156146179402,0
21600658,1610612743,1610612743,42,-2.02380952380952,106.952380952381,0.354799557768109,0.49474296934647,23.3809523809524,6.52380952380952,4.09523809523809,15.1666666666667,20,11.952380952381,33.7619047619048,18.6904761904762,FALSE,25,3,1,1610612746,5.82222222222222,105.666666666667,0.364603145828178,0.504159401252674,22.0444444444444,7.66666666666667,4.66666666666667,12.8666666666667,20.0222222222222,9.17777777777778,33.7111111111111,18.8222222222222,FALSE,-0.23968253968254,0
21600659,1610612762,1610612762,45,4.17777777777778,97.2666666666667,0.36155717115548,0.50455269900714,18.9111111111111,6.28888888888889,4.93333333333333,13.4666666666667,18.7777777777778,8.64444444444444,33.3111111111111,16.9777777777778,TRUE,9,3,1,1610612754,-1.09302325581395,103.06976744186,0.352462406385079,0.485279788434736,22.1395348837209,8.51162790697674,5.32558139534884,13.953488372093,18.7209302325581,8.3953488372093,32.6976744186046,18.1395348837209,TRUE,0.110594315245478,0
21600660,1610612741,1610612741,45,-0.2,98.9555555555555,0.300417925701514,0.462508997904391,20.4444444444444,7.55555555555556,4.86666666666667,13.4,17.2,13.2444444444444,33.1777777777778,19.0222222222222,TRUE,3,3,1,1610612758,-3.06976744186047,100.023255813953,0.349666817314442,0.483299671856134,21.3720930232558,7.90697674418605,4.02325581395349,14,20.0697674418605,9.06976744186047,30.5581395348837,18.9302325581395,TRUE,0.0945736434108527,0
21600661,1610612753,1610612753,46,-4.65217391304348,97.7826086956522,0.33179493324079,0.478853524976711,21.7608695652174,6.56521739130435,5.15217391304348,12.8260869565217,18.1086956521739,9.60869565217391,32.4565217391304,14.3260869565217,FALSE,-20,3,0,1610612744,12.6136363636364,115.272727272727,0.382288869410954,0.552761831108211,30.6590909090909,9.18181818181818,6.18181818181818,14.8636363636364,18.9318181818182,8.86363636363636,35.3636363636364,18.1818181818182,FALSE,-0.449604743083004,0
21600662,1610612742,1610612742,44,-4.59090909090909,93.7954545454545,0.347110110979689,0.470716824603187,19.5681818181818,7.38636363636364,3.68181818181818,11.9772727272727,18.9772727272727,7.97727272727273,29.0909090909091,13.6818181818182,FALSE,49,3,1,1610612747,-5.33333333333333,102.5625,0.344491332852475,0.478641900348153,20.5,7.75,3.47916666666667,14.8958333333333,20.0833333333333,11.4375,31.5416666666667,17.6875,FALSE,-0.0151515151515151,0
21600663,1610612761,1610612761,44,5.47727272727273,107.704545454545,0.375118411758626,0.491770495372833,18.5454545454545,8.84090909090909,4.77272727272727,11.6818181818182,20.4090909090909,10.75,30.9318181818182,20.2954545454545,FALSE,-12,3,0,1610612756,-5.65909090909091,103.454545454545,0.337785312639207,0.475051104226267,17.8409090909091,8.34090909090909,4.25,15.5681818181818,24.25,11.7954545454545,32.1818181818182,19.0681818181818,TRUE,0.318181818181818,1
21600664,1610612750,1610612750,44,-1.11363636363636,100.795454545455,0.336860762742148,0.488721391506947,22.25,7.29545454545455,4.45454545454545,14.5454545454545,20.1818181818182,11.3863636363636,30.5909090909091,18.3409090909091,FALSE,3,3,1,1610612743,-1.3953488372093,107.325581395349,0.356238327742494,0.496526355441403,23.5348837209302,6.46511627906977,4,15.046511627907,19.906976744186,11.906976744186,33.7906976744186,18.7441860465116,TRUE,-0.0776955602536998,2
21600665,1610612766,1610612766,45,2.28888888888889,103.022222222222,0.347812904618536,0.472820078606498,22.9111111111111,6.55555555555556,4.93333333333333,11.8666666666667,16.4444444444444,9.08888888888889,35.4222222222222,19.5333333333333,FALSE,-10,3,0,1610612764,0.295454545454545,103.704545454545,0.358517185806278,0.50154870985155,22.7272727272727,8.43181818181818,3.77272727272727,14.0681818181818,20.8181818181818,10.0681818181818,31.4772727272727,16.0909090909091,FALSE,-0.0116161616161616,0
21600666,1610612751,1610612751,44,-8.47727272727273,103.795454545455,0.335326010180854,0.495389236593978,20.9772727272727,7.20454545454545,4.5,16.5909090909091,20.4318181818182,8.72727272727273,34.3181818181818,18.4090909090909,FALSE,-26,3,0,1610612759,8.5,105.136363636364,0.40612267876865,0.496657665068191,23.9090909090909,7.81818181818182,5.54545454545455,12.7272727272727,18,9.09090909090909,32.75,18.0681818181818,FALSE,-0.568181818181818,0
21600667,1610612737,1610612737,45,0.4,100.644444444444,0.337268200793191,0.494616410291306,23.4666666666667,8.48888888888889,4.91111111111111,15.1333333333333,17.4,10.2222222222222,32.4444444444444,16.3555555555556,FALSE,-10,3,0,1610612746,5.15217391304348,105.5,0.363470468744957,0.503389631660224,22.0652173913043,7.60869565217391,4.60869565217391,12.7826086956522,20.0869565217391,9.19565217391304,33.5217391304348,18.5869565217391,FALSE,-0.052657004830918,0
21600668,1610612748,1610612748,45,-3.6,96.6,0.332617025585794,0.475079766644634,20.5555555555556,6.66666666666667,5.31111111111111,12.9333333333333,20.1111111111111,10.2222222222222,32.8222222222222,14.1333333333333,FALSE,3,3,1,1610612744,12.7777777777778,115.333333333333,0.383846471254731,0.551352939353087,30.5777777777778,9.15555555555556,6.13333333333333,14.9555555555556,18.8444444444444,8.95555555555556,35.4444444444444,18.1111111111111,TRUE,-0.533333333333333,1
21600669,1610612765,1610612765,46,-0.652173913043478,98.304347826087,0.334967137789623,0.481214653810599,20.7173913043478,7,3.78260869565217,11.8913043478261,18,9.82608695652174,33.3260869565217,13.7391304347826,FALSE,-5,3,0,1610612758,-3.06818181818182,100,0.349586977060792,0.483287375238715,21.3409090909091,7.88636363636364,4.04545454545455,13.9090909090909,20.1363636363636,9.06818181818182,30.5681818181818,18.8636363636364,FALSE,0.0928853754940711,0
21600670,1610612749,1610612749,44,0.340909090909091,102.068181818182,0.364717257378291,0.501505733932681,24.0454545454545,7.84090909090909,5.25,13.4545454545455,19.4545454545455,9.38636363636364,32.1136363636364,16.75,FALSE,13,3,1,1610612745,6.91666666666667,112.083333333333,0.359697542387961,0.542125297275277,25.0625,8.02083333333333,4.5625,15,19.2916666666667,10.7083333333333,32.7708333333333,18.0833333333333,FALSE,-0.253787878787879,0
21600671,1610612740,1610612740,45,-2.82222222222222,100.533333333333,0.343677491790433,0.466038808004123,22.2666666666667,7.46666666666667,5.73333333333333,12.3777777777778,17.8888888888889,8.46666666666667,34.9333333333333,16.3777777777778,FALSE,2,3,1,1610612739,4.7906976744186,106.767441860465,0.374816685305535,0.48761030000489,21.093023255814,7.23255813953488,3.81395348837209,13.5813953488372,17.6744186046512,9.95348837209302,32.906976744186,18.5581395348837,FALSE,-0.319896640826873,1
21600672,1610612754,1610612754,44,-1.27272727272727,103,0.355815533512691,0.485813700739051,22.0227272727273,8.54545454545454,5.27272727272727,14.0227272727273,18.8181818181818,8.29545454545454,32.6818181818182,18,FALSE,-6,3,0,1610612752,-2.71739130434783,103.239130434783,0.355313858295217,0.471862777782203,21.2173913043478,6.8695652173913,5.60869565217391,13.9782608695652,20.2608695652174,12.1304347826087,32.7391304347826,16.0652173913043,FALSE,0.0869565217391304,0
21600673,1610612762,1610612762,46,4.28260869565217,97.5217391304348,0.359132015260796,0.505540683811333,19.0217391304348,6.39130434782609,4.89130434782609,13.4782608695652,18.695652173913,8.67391304347826,33.2826086956522,17.1521739130435,FALSE,-2,3,0,1610612760,0.733333333333333,103.955555555556,0.315829001964413,0.502878715535738,21.0444444444444,7.62222222222222,4.97777777777778,14.7555555555556,20.0666666666667,11.0222222222222,33.2666666666667,18.5333333333333,FALSE,0.0748792270531401,-3
21600674,1610612761,1610612761,45,5.08888888888889,107.6,0.372543763925307,0.491159722459786,18.5555555555556,8.84444444444444,4.84444444444444,11.6444444444444,20.4,10.6666666666667,30.8666666666667,20.5111111111111,FALSE,-2,3,0,1610612759,8.88888888888889,105.288888888889,0.406188639442478,0.496579732176265,23.8666666666667,7.8,5.53333333333333,12.6444444444444,17.9777777777778,9.17777777777778,32.8444444444444,17.9555555555556,TRUE,-0.155555555555556,1
21600675,1610612755,1610612755,43,-5.58139534883721,96.7209302325581,0.343241809742394,0.468114713858214,22.2790697674419,7.6046511627907,5.67441860465116,16.7441860465116,21.1627906976744,9.51162790697674,33.0697674418605,15.3953488372093,FALSE,11,3,1,1610612746,5.25531914893617,105.702127659574,0.368148402034072,0.50260829197951,22.0851063829787,7.53191489361702,4.68085106382979,12.7446808510638,20.063829787234,9.21276595744681,33.5744680851064,18.5531914893617,TRUE,-0.2894606630381,2
21600676,1610612764,1610612764,45,0.511111111111111,103.822222222222,0.359439026121694,0.503736516299294,22.7111111111111,8.35555555555556,3.75555555555556,14.0888888888889,20.8666666666667,9.95555555555556,31.7111111111111,16.0222222222222,TRUE,15,3,1,1610612738,1.95454545454545,104.863636363636,0.358164963457908,0.491728497116847,24.4318181818182,7.29545454545455,4.43181818181818,12.2727272727273,19.7954545454545,9.20454545454546,31.0227272727273,17.0909090909091,FALSE,-0.0575757575757576,-2
21600677,1610612753,1610612753,47,-4.97872340425532,97.7872340425532,0.330054615512263,0.479616341091099,21.8297872340426,6.61702127659574,5.19148936170213,12.8085106382979,18.1702127659574,9.65957446808511,32.3829787234043,14.1702127659574,FALSE,-8,3,0,1610612741,-0.130434782608696,99.0217391304348,0.301559735500842,0.461677115868261,20.4782608695652,7.54347826086957,4.91304347826087,13.3478260869565,17.2173913043478,13.2608695652174,33.195652173913,19.2173913043478,FALSE,-0.0952821461609621,-1
21600678,1610612743,1610612743,44,-1.43181818181818,107.340909090909,0.35477078999077,0.498956399087327,23.5909090909091,6.45454545454545,4.06818181818182,15.1136363636364,19.8863636363636,11.9090909090909,33.6818181818182,18.7045454545455,FALSE,10,3,1,1610612762,4.14893617021277,97.468085106383,0.356556764682805,0.505253935050741,18.9574468085106,6.46808510638298,4.93617021276596,13.4042553191489,18.6808510638298,8.65957446808511,33.2978723404255,17.1702127659574,TRUE,-0.207930367504836,1
21600679,1610612756,1610612756,45,-5.26666666666667,103.711111111111,0.339369881449245,0.476580183001745,17.8888888888889,8.28888888888889,4.17777777777778,15.5555555555556,24.3333333333333,11.6888888888889,32.3111111111111,19.2222222222222,FALSE,-1,3,0,1610612750,-1.02222222222222,101.022222222222,0.338263856903433,0.490241868521079,22.4,7.37777777777778,4.53333333333333,14.5555555555556,20.2666666666667,11.3111111111111,30.5333333333333,18.2666666666667,FALSE,-0.0222222222222223,0
21600680,1610612739,1610612739,44,4.63636363636364,107.113636363636,0.375511883489623,0.487891884095688,21.1590909090909,7.20454545454545,3.79545454545455,13.5454545454545,17.7272727272727,9.97727272727273,32.9318181818182,18.6136363636364,FALSE,-4,3,0,1610612758,-2.88888888888889,100.2,0.351342187094362,0.483840916262554,21.4222222222222,7.93333333333333,4.02222222222222,13.9111111111111,20.0222222222222,9.08888888888889,30.6222222222222,18.8888888888889,FALSE,0.304040404040404,0
21600681,1610612738,1610612738,45,1.57777777777778,104.933333333333,0.356939748781739,0.493001632910765,24.4222222222222,7.35555555555556,4.4,12.3111111111111,19.8,9.17777777777778,30.8666666666667,17.2,TRUE,11,3,1,1610612745,6.51020408163265,112.122448979592,0.3605200415229,0.543209231927579,25.0816326530612,8.08163265306122,4.55102040816327,15.1428571428571,19.3469387755102,10.5918367346939,32.5714285714286,18.1632653061224,FALSE,-0.11609977324263,-1
21600682,1610612751,1610612751,45,-8.86666666666667,103.4,0.332318765510168,0.495094872606175,20.8222222222222,7.08888888888889,4.51111111111111,16.6,20.3777777777778,8.64444444444444,34.2888888888889,18.3777777777778,FALSE,-3,3,0,1610612748,-3.45652173913043,96.7826086956522,0.334806510536827,0.474456914574719,20.5434782608696,6.71739130434783,5.28260869565217,12.9782608695652,20.0869565217391,10.2391304347826,32.8478260869565,14.1739130434783,FALSE,-0.126086956521739,0
21600683,1610612741,1610612741,47,0.0425531914893617,99.0425531914894,0.30191339683448,0.462685919979381,20.2978723404255,7.65957446808511,4.93617021276596,13.3404255319149,17.2553191489362,13.1063829787234,33.2978723404255,19.2978723404255,TRUE,-5,3,0,1610612737,0.173913043478261,100.739130434783,0.3366829100713,0.494180755093374,23.5652173913043,8.47826086956522,4.84782608695652,14.9782608695652,17.3913043478261,10.1739130434783,32.4347826086956,16.4782608695652,FALSE,-0.0758556891766882,-1
21600684,1610612749,1610612749,45,0.622222222222222,102.622222222222,0.367240448760222,0.504396249786809,24.2,8.04444444444444,5.26666666666667,13.5777777777778,19.4666666666667,9.33333333333333,32.0666666666667,16.8666666666667,FALSE,-5,3,0,1610612755,-5.20454545454545,97.2727272727273,0.343277850116587,0.470515981538784,22.5681818181818,7.61363636363636,5.70454545454545,16.5,21.2954545454545,9.43181818181818,33.0454545454545,15.5227272727273,TRUE,0.103030303030303,1
21600685,1610612763,1610612763,47,0.212765957446809,97.531914893617,0.333472375375246,0.454417951345401,20.2765957446809,8.40425531914894,4.48936170212766,12.7446808510638,23.3404255319149,10.7234042553191,32.1063829787234,18.1276595744681,FALSE,2,3,1,1610612761,4.93478260869565,107.565217391304,0.369662377753018,0.492273052001006,18.3695652173913,8.84782608695652,4.91304347826087,11.6739130434783,20.5,10.6521739130435,30.9565217391304,20.5869565217391,TRUE,-0.0555041628122109,3
21600686,1610612740,1610612740,46,-2.71739130434783,101.04347826087,0.345124859583172,0.468135790438816,22.3478260869565,7.47826086956522,5.84782608695652,12.2826086956522,17.9782608695652,8.43478260869565,34.9347826086956,16.5,FALSE,-9,3,0,1610612760,0.760869565217391,103.804347826087,0.315484893226056,0.502298536419536,20.9565217391304,7.58695652173913,5,14.6739130434783,20.1304347826087,10.9565217391304,33.3478260869565,18.5434782608696,FALSE,-0.173913043478261,0
21600687,1610612766,1610612766,46,2.02173913043478,102.934782608696,0.345686537126829,0.472661321275472,22.9347826086957,6.56521739130435,4.93478260869565,11.7826086956522,16.5,9.15217391304348,35.3260869565217,19.5652173913043,FALSE,-10,3,0,1610612744,12.4347826086957,115.04347826087,0.381299084198469,0.551735821481094,30.5,9.15217391304348,6.08695652173913,14.9347826086957,18.8695652173913,8.91304347826087,35.4565217391304,17.9782608695652,FALSE,-0.326086956521739,0
21600688,1610612742,1610612742,45,-3.4,94.4222222222222,0.349083162644528,0.472293487760153,19.7333333333333,7.42222222222222,3.68888888888889,11.9333333333333,18.8888888888889,8.08888888888889,29.2444444444444,13.8,FALSE,8,3,1,1610612752,-2.53191489361702,103.36170212766,0.355490932876944,0.47246144208471,21.1702127659574,6.8936170212766,5.63829787234043,14,20.2765957446809,12,32.8297872340426,16.3829787234043,FALSE,-0.0921985815602837,1
21600689,1610612757,1610612757,47,-2.8936170212766,105.212765957447,0.349473196232339,0.492843141567751,21.7446808510638,6.97872340425532,5.1063829787234,13.5106382978723,21.2978723404255,9.5531914893617,32.1489361702128,18.2553191489362,FALSE,7,3,1,1610612747,-6.22448979591837,101.959183673469,0.340376349383182,0.478685315254706,20.3061224489796,7.6530612244898,3.48979591836735,14.9591836734694,20.0816326530612,11.3061224489796,31.4489795918367,17.6122448979592,FALSE,0.0777247069040382,1
21600690,1610612760,1610612760,47,0.936170212765957,104.021276595745,0.316652669335509,0.502249631389334,21.0212765957447,7.5531914893617,5.12765957446809,14.7021276595745,20.0851063829787,10.9787234042553,33.5531914893617,18.5744680851064,TRUE,11,3,1,1610612742,-3.15217391304348,94.6086956521739,0.346511120647239,0.474612050383216,19.7173913043478,7.47826086956522,3.76086956521739,11.8260869565217,18.7391304347826,8.06521739130435,29.2391304347826,13.9130434782609,TRUE,0.226641998149861,0
